iterations,top_n,coherence,LL
3450,15,0.09476697978076276,-8.4019
3500,15,0.0949425068684909,-8.40146
3550,15,0.09537611342294999,-8.40084
3600,15,0.09640771783244802,-8.39719
3650,15,0.09226212418453143,-8.39876
3700,15,0.09500380896864224,-8.39977
3750,15,0.09367615312970794,-8.3994
3800,15,0.09543403708974013,-8.401
3850,15,0.09415505177832566,-8.39797
3900,15,0.09626846162619451,-8.40013
3950,15,0.09271746548041515,-8.40127
4000,15,0.09325709944338847,-8.4007
50,20,0.04024253884455566,-8.88867
100,20,0.0523384583615948,-8.76834
150,20,0.05691752817023413,-8.71656
200,20,0.06327229051085766,-8.69552
250,20,0.06417814649665017,-8.64659
300,20,0.06845237678895179,-8.64398
350,20,0.07190397580509061,-8.61734
400,20,0.0745419012094762,-8.58874
450,20,0.07512999262131473,-8.55654
500,20,0.08103277719417365,-8.53428
550,20,0.08037900775337999,-8.51045
600,20,0.08005107786083719,-8.49083
650,20,0.08171546036701267,-8.47398
700,20,0.08205974895352254,-8.45873
750,20,0.08402547780895038,-8.45174
800,20,0.08051887840289111,-8.44232
850,20,0.08170187378309937,-8.43341
900,20,0.08416981533770669,-8.42934
950,20,0.08371979491027531,-8.42339
1000,20,0.08082145597343628,-8.42164
1050,20,0.08273762371280229,-8.41851
1100,20,0.08027417390762871,-8.41165
1150,20,0.08177154694083669,-8.40646
1200,20,0.08283245550566559,-8.40722
1250,20,0.08280369650040971,-8.39864
1300,20,0.08351014969803078,-8.40765
1350,20,0.08454827099827156,-8.40574
1400,20,0.08432676876868493,-8.40174
1450,20,0.08348377192116103,-8.40172
1500,20,0.08311258820880255,-8.40217
1550,20,0.08330177314236903,-8.40004
1600,20,0.08397115618483142,-8.4002
1650,20,0.08265201145482537,-8.40097
1700,20,0.08270423351956231,-8.39875
1750,20,0.08378911590202559,-8.40498
1800,20,0.08147021871385875,-8.40317
1850,20,0.08355266579958642,-8.40281
1900,20,0.0827608372244163,-8.40471
1950,20,0.08265284162371,-8.40586
2000,20,0.08263224467920377,-8.40403
2050,20,0.08168112574207735,-8.40419
2100,20,0.08426670405038021,-8.40508
2150,20,0.08257230168868171,-8.40316
2200,20,0.0832606813511551,-8.40486
2250,20,0.08278973869637989,-8.39766
2300,20,0.08302573334597028,-8.40303
2350,20,0.08328777810384118,-8.3989
2400,20,0.08163187266250432,-8.39784
2450,20,0.08202973683870683,-8.40054
2500,20,0.08427422054796516,-8.40057
2550,20,0.08302568077250955,-8.40145
2600,20,0.0834877908629449,-8.39861
2650,20,0.08344739827241461,-8.40128
2700,20,0.0827060984581162,-8.39809
2750,20,0.08202288246068494,-8.39924
2800,20,0.08307949386761744,-8.39976
2850,20,0.0830916122712621,-8.40617
2900,20,0.08272922523251376,-8.4026
2950,20,0.08105710739433847,-8.40287
3000,20,0.08211491825008399,-8.40164
3050,20,0.08356946281872343,-8.40193
3100,20,0.08220518333000056,-8.40233
3150,20,0.08380756376189151,-8.40114
3200,20,0.08229413250054682,-8.40041
3250,20,0.08232065994498773,-8.4018
3300,20,0.08261766613787026,-8.3971
3350,20,0.08608453519703126,-8.40041
3400,20,0.08526616684784417,-8.40157
3450,20,0.08196422459206258,-8.4019
3500,20,0.08279727235598075,-8.40146
3550,20,0.08272105811742649,-8.40084
3600,20,0.08102327904339378,-8.39719
3650,20,0.08351987804556277,-8.39876
3700,20,0.08256821366672945,-8.39977
3750,20,0.08345105245998345,-8.3994
3800,20,0.08290986975220184,-8.401
3850,20,0.08308920129869314,-8.39797
3900,20,0.08262033592749242,-8.40013
3950,20,0.08221568943299633,-8.40127
4000,20,0.08147551703076623,-8.4007
50,20,0.04352957191580043,-8.88867
100,20,0.051848123805113035,-8.76834
150,20,0.057549745657070675,-8.71656
200,20,0.06289441228788967,-8.69552
250,20,0.06597570396295446,-8.64659
300,20,0.07009934958548719,-8.64398
350,20,0.07593394925458709,-8.61734
400,20,0.07577932603464002,-8.58874
450,20,0.0773969134933974,-8.55654
500,20,0.08152893568161594,-8.53428
550,20,0.0817850546234039,-8.51045
600,20,0.07909475435474053,-8.49083
650,20,0.07923836561192679,-8.47398
700,20,0.08190282538378829,-8.45873
750,20,0.07917046603932412,-8.45174
800,20,0.07805803757574038,-8.44232
850,20,0.07728929406320081,-8.43341
900,20,0.07919022442161706,-8.42934
950,20,0.07782974161473306,-8.42339
1000,20,0.07769284793957698,-8.42164
1050,20,0.07751211105314708,-8.41851
1100,20,0.07737023877938995,-8.41165
1150,20,0.0776585866872081,-8.40646
1200,20,0.07739268816501031,-8.40722
1250,20,0.0792511372900134,-8.39864
1300,20,0.0789734616126515,-8.40765
1350,20,0.07769345432616953,-8.40574
1400,20,0.07680155371279022,-8.40174
1450,20,0.07590735694277707,-8.40172
1500,20,0.07748996512140635,-8.40217
1550,20,0.07715270288369692,-8.40004
1600,20,0.07578824033692307,-8.4002
1650,20,0.07763843990714012,-8.40097
1700,20,0.07715794619781616,-8.39875
1750,20,0.07581106479548101,-8.40498
1800,20,0.07593262792802667,-8.40317
1850,20,0.07877559642353123,-8.40281
1900,20,0.07830450688546906,-8.40471
1950,20,0.07575182606653355,-8.40586
2000,20,0.07670190645303891,-8.40403
2050,20,0.07740416795501286,-8.40419
2100,20,0.07707700684427678,-8.40508
2150,20,0.07714264941741968,-8.40316
2200,20,0.07780381568410646,-8.40486
2250,20,0.07784715897967572,-8.39766
2300,20,0.07899208664209886,-8.40303
2350,20,0.07870270336280859,-8.3989
2400,20,0.07741293998892858,-8.39784
2450,20,0.07904161192005194,-8.40054
2500,20,0.07697591534752647,-8.40057
2550,20,0.07555999113274268,-8.40145
2600,20,0.07698427854839675,-8.39861
2650,20,0.07510318436269886,-8.40128
2700,20,0.07783377974240005,-8.39809
2750,20,0.07604815282199229,-8.39924
2800,20,0.07843745531795472,-8.39976
2850,20,0.07582580073416416,-8.40617
2900,20,0.07614145286018378,-8.4026
2950,20,0.0775223293846144,-8.40287
3000,20,0.07744318792749336,-8.40164
3050,20,0.07536210421420585,-8.40193
3100,20,0.07823515199954685,-8.40233
3150,20,0.07528954038225101,-8.40114
3200,20,0.07594467315924631,-8.40041
3250,20,0.07690653818871679,-8.4018
3300,20,0.07796458996758784,-8.3971
3350,20,0.07500879608720792,-8.40041
3400,20,0.07831397452417269,-8.40157
3450,20,0.07388448929397258,-8.4019
3500,20,0.0774797581683402,-8.40146
3550,20,0.0757717666526898,-8.40084
3600,20,0.07914133913952494,-8.39719
3650,20,0.07743762071438308,-8.39876
3700,20,0.07682440699476414,-8.39977
3750,20,0.07790534590286569,-8.3994
3800,20,0.07431631605456927,-8.401
3850,20,0.0752695868862011,-8.39797
3900,20,0.07779964771890437,-8.40013
3950,20,0.07777456887505782,-8.40127
4000,20,0.07683820771776016,-8.4007
50,20,0.0344322501078948,-8.88867
100,20,0.045154982494705585,-8.76834
150,20,0.051696120085016374,-8.71656
200,20,0.05502264525168591,-8.69552
250,20,0.0599738023151174,-8.64659
300,20,0.06267861026407612,-8.64398
350,20,0.06747750656417552,-8.61734
400,20,0.06990688686050521,-8.58874
450,20,0.07236777097176447,-8.55654
500,20,0.07548595374485483,-8.53428
550,20,0.0756443604067859,-8.51045
600,20,0.07849566782991835,-8.49083
650,20,0.0781488646632605,-8.47398
700,20,0.07741923320257052,-8.45873
750,20,0.07907358579943279,-8.45174
800,20,0.07927500669145605,-8.44232
850,20,0.08120651765119526,-8.43341
900,20,0.08060158422995882,-8.42934
950,20,0.07864295673516696,-8.42339
1000,20,0.07980060372253962,-8.42164
1050,20,0.07756614353848383,-8.41851
1100,20,0.07826485701299289,-8.41165
1150,20,0.08069979491207693,-8.40646
1200,20,0.07760211316189089,-8.40722
1250,20,0.07849514618783758,-8.39864
1300,20,0.07888789556168131,-8.40765
1350,20,0.0795019045490674,-8.40574
1400,20,0.07726046801825984,-8.40174
1450,20,0.07793646395264008,-8.40172
1500,20,0.07950009224636212,-8.40217
1550,20,0.07806314089008029,-8.40004
1600,20,0.07921243397085534,-8.4002
1650,20,0.07901411582838502,-8.40097
1700,20,0.08108892989160821,-8.39875
1750,20,0.07955963998843373,-8.40498
1800,20,0.0787064664752385,-8.40317
1850,20,0.07610574526317239,-8.40281
1900,20,0.08022588144426238,-8.40471
1950,20,0.0787635175873666,-8.40586
2000,20,0.07800031492712493,-8.40403
2050,20,0.07869452980558067,-8.40419
2100,20,0.0777923315555346,-8.40508
2150,20,0.07922419062907149,-8.40316
2200,20,0.07796507964116346,-8.40486
2250,20,0.08001760067472839,-8.39766
2300,20,0.07821102750929844,-8.40303
2350,20,0.07645324471324128,-8.3989
2400,20,0.07719170910132243,-8.39784
2450,20,0.07986670084708906,-8.40054
2500,20,0.07882923844424475,-8.40057
2550,20,0.07946279417060972,-8.40145
2600,20,0.0800284058451581,-8.39861
2650,20,0.07776641465271793,-8.40128
2700,20,0.07866805242222885,-8.39809
2750,20,0.07845206964477153,-8.39924
2800,20,0.0783738049113459,-8.39976
2850,20,0.07755998455755896,-8.40617
2900,20,0.0797718267825152,-8.4026
2950,20,0.07694486062650015,-8.40287
3000,20,0.07602496717929495,-8.40164
3050,20,0.07737269435488339,-8.40193
3100,20,0.07653455898546013,-8.40233
3150,20,0.07796345980289861,-8.40114
3200,20,0.07845949852011841,-8.40041
3250,20,0.07689398272618182,-8.4018
3300,20,0.07771563946296989,-8.3971
3350,20,0.07759219795012326,-8.40041
3400,20,0.07779903813909105,-8.40157
3450,20,0.07744826957615784,-8.4019
3500,20,0.07712182579178839,-8.40146
3550,20,0.0790753078791218,-8.40084
3600,20,0.07717974639629573,-8.39719
3650,20,0.07742656044580196,-8.39876
3700,20,0.07669500911018477,-8.39977
3750,20,0.07615769247441503,-8.3994
3800,20,0.07914539328215014,-8.401
3850,20,0.07800582519661474,-8.39797
3900,20,0.07744285960034847,-8.40013
3950,20,0.0779850753094769,-8.40127
4000,20,0.07833434051848369,-8.4007
