K,iterations,coherence,LL
23,200,0.06674553328461322,-8.82454
23,250,0.06706939101168694,-8.81748
23,300,0.06734566074754238,-8.81376
23,350,0.06895330523042315,-8.81362
23,400,0.06701637917279378,-8.76085
23,450,0.0724440942304211,-8.76513
23,500,0.0742568173552261,-8.77066
23,550,0.07177807671248573,-8.77409
23,600,0.07236006656849094,-8.74089
23,650,0.07409147717551305,-8.72603
23,700,0.0758315756282233,-8.73101
23,750,0.07526053295045682,-8.73195
23,800,0.07160131046661244,-8.70276
23,850,0.07535742238625072,-8.68065
23,900,0.07718079609773153,-8.68574
23,950,0.07673334587903866,-8.68797
23,1000,0.07533586611745001,-8.65873
23,1050,0.07701711199623014,-8.63691
23,1100,0.07790365936034926,-8.63773
23,1150,0.07688613172694497,-8.64338
23,1200,0.07906424507943009,-8.61884
23,1250,0.07806944727593033,-8.59381
23,1300,0.07670023442150485,-8.59721
23,1350,0.07627456348933911,-8.59934
23,1400,0.0758507191650776,-8.57894
23,1450,0.07520650042838392,-8.55514
23,1500,0.07575236575277883,-8.55767
23,1550,0.07546203150278662,-8.55971
23,1600,0.0758504716840899,-8.54302
23,1650,0.0770996042266838,-8.51732
23,1700,0.07663156604247426,-8.51773
23,1750,0.07617466548419087,-8.51898
23,1800,0.07594288120641866,-8.50692
23,1850,0.07676109765602093,-8.48198
23,1900,0.07757751309582733,-8.48252
23,1950,0.07628710939050799,-8.48389
23,2000,0.07662354817346839,-8.47402
23,2050,0.07840191499295075,-8.4523
23,2100,0.07831548454921201,-8.45182
23,2150,0.07887457804879512,-8.45247
23,2200,0.07997484238351099,-8.44448
23,2250,0.07943403247844459,-8.42738
23,2300,0.07861811219976175,-8.42741
23,2350,0.07660965096136046,-8.42745
23,2400,0.07812558438717031,-8.424
23,2450,0.0782716520032156,-8.41153
23,2500,0.07781607572025917,-8.4099
23,2550,0.07975849937493483,-8.41089
23,2600,0.0802209614857134,-8.40795
23,2650,0.07854120652419064,-8.39724
23,2700,0.07560942638559141,-8.39685
23,2750,0.07439759833639824,-8.39836
23,2800,0.07660150697899379,-8.39603
23,2850,0.07698177715514448,-8.38554
23,2900,0.07556109385801688,-8.38833
23,2950,0.07536162529829214,-8.38947
23,3000,0.07732943802098229,-8.38637
23,3050,0.07518694139071776,-8.38057
23,3100,0.07477319506015118,-8.38019
23,3150,0.07555206120641401,-8.38142
23,3200,0.0756146976888524,-8.38022
23,3250,0.07740573566735624,-8.37505
23,3300,0.0746770401406648,-8.37604
23,3350,0.07590577783234174,-8.3758
23,3400,0.07707457787276255,-8.37452
23,3450,0.07388240646746606,-8.37202
23,3500,0.07514710307134276,-8.37143
23,3550,0.07364674362359451,-8.37221
23,3600,0.07555784211331855,-8.37126
23,3650,0.0750067631900607,-8.36802
23,3700,0.07603628315162,-8.36806
23,3750,0.07455543030675779,-8.36899
23,3800,0.0762137857492349,-8.36733
23,3850,0.07629447230262519,-8.36607
23,3900,0.07525374729369327,-8.36518
23,3950,0.07631554287658464,-8.36677
23,4000,0.07496772329505916,-8.36347
23,4050,0.07496473770785242,-8.36266
23,4100,0.07370065515846691,-8.36195
23,4150,0.07558487019059311,-8.36408
23,4200,0.07587951267005671,-8.3615
23,4250,0.07445893366958559,-8.36058
23,4300,0.07600033517904922,-8.36106
23,4350,0.07616916900781123,-8.36076
23,4400,0.07693821259137057,-8.36006
23,4450,0.07516151650537932,-8.36076
23,4500,0.0770292447181089,-8.36019
23,4550,0.07543814440211458,-8.36024
23,4600,0.07518668568234124,-8.36141
23,4650,0.07491362916159562,-8.36049
23,4700,0.074730935744085,-8.3601
23,4750,0.07369638410039075,-8.35905
23,4800,0.07436836598911167,-8.3574
23,4850,0.07470021188151321,-8.35875
23,4900,0.07558261880596776,-8.3588
23,4950,0.07671138421302329,-8.35839
23,5000,0.07668901233008632,-8.35874
23,5050,0.07549077306480452,-8.3567
23,5100,0.07431499174791584,-8.35773
23,5150,0.07445448305410708,-8.35736
23,5200,0.07567590805538396,-8.35759
23,5250,0.07511151944576255,-8.35728
23,5300,0.07520451298485958,-8.358
23,5350,0.07604805205220114,-8.35883
23,5400,0.07432156356987468,-8.35668
23,5450,0.0746277988326906,-8.35639
23,5500,0.07549785241620996,-8.35635
23,5550,0.07575646184550013,-8.35709
23,5600,0.07482395627230129,-8.35683
23,5650,0.07496025884688536,-8.35594
23,5700,0.07430135405352366,-8.35733
23,5750,0.07403536350395898,-8.35726
23,5800,0.07575339467891484,-8.35649
23,5850,0.07442676647039646,-8.35766
23,5900,0.07491784211956146,-8.35544
23,5950,0.07569004777957605,-8.35591
23,6000,0.07521569167423953,-8.35741
23,6050,0.07562982083039226,-8.35545
23,6100,0.0723726346418578,-8.35566
23,6150,0.07506616848944608,-8.35619
23,6200,0.07563226777325807,-8.35544
23,6250,0.07512878750031314,-8.35562
23,6300,0.07406085506616472,-8.35655
23,6350,0.07439649062520447,-8.35547
23,6400,0.07443387837817744,-8.35557
23,6450,0.07430958734842234,-8.35613
23,6500,0.07324958134925033,-8.35413
23,6550,0.07423202845896622,-8.3559
23,6600,0.07373511568703084,-8.35382
23,6650,0.07364127174601011,-8.355
23,6700,0.07479981387034218,-8.35526
23,6750,0.07392778654988343,-8.35548
23,6800,0.07401852728972969,-8.35546
23,6850,0.07629322780634624,-8.35484
23,6900,0.07575655857609659,-8.35635
23,6950,0.07456354996235501,-8.3545
23,7000,0.07410634881040491,-8.35515
23,50,0.057893305618269185,-8.96573
23,100,0.060978369534500323,-8.8744
23,150,0.06039348335161092,-8.84525
23,200,0.061601715864766836,-8.83948
23,250,0.060901618829624346,-8.83567
23,300,0.0632372240952557,-8.83648
23,350,0.06350397799833835,-8.83781
23,400,0.06285758525787427,-8.78841
23,450,0.06444947083779011,-8.80016
23,500,0.06451134676640347,-8.80898
23,550,0.06527157335167881,-8.81584
23,600,0.06740181546241182,-8.78444
23,650,0.06913839670572722,-8.77603
23,700,0.06820046539261797,-8.77907
23,750,0.06924627856237713,-8.78386
23,800,0.06847829333386515,-8.75028
23,850,0.07218063362847162,-8.7277
23,900,0.0720093813622103,-8.72854
23,950,0.07109404146455747,-8.72759
23,1000,0.07037357805395317,-8.69822
23,1050,0.07688015286238647,-8.66561
23,1100,0.07632049592123216,-8.66325
23,1150,0.07600505760929191,-8.66712
23,1200,0.07670234053394975,-8.63792
23,1250,0.07782057094279095,-8.60317
23,1300,0.07643353676812707,-8.604
23,1350,0.07649904450168324,-8.60342
23,1400,0.0766018281571996,-8.58282
23,1450,0.07812146025886421,-8.54806
23,1500,0.07792263876091031,-8.54856
23,1550,0.07976336638838921,-8.548
23,1600,0.07723166246685882,-8.53356
23,1650,0.08006983751310291,-8.50024
23,1700,0.07813793896704616,-8.5026
23,1750,0.08038889229844841,-8.50234
23,1800,0.08105016557860485,-8.49102
23,1850,0.08103434440521204,-8.46357
23,1900,0.08138246744823951,-8.46368
23,1950,0.08015816225603728,-8.46383
23,2000,0.08186584016563357,-8.45519
23,2050,0.08204131348141751,-8.43311
23,2100,0.07975663324066512,-8.4341
23,2150,0.07938044417130437,-8.4335
23,2200,0.07994841053286854,-8.42811
23,2250,0.08039459631000866,-8.40813
23,2300,0.07826127127396368,-8.40915
23,2350,0.0765834666038196,-8.40987
23,2400,0.07783260278891832,-8.40194
23,2450,0.0777654789496892,-8.38716
23,2500,0.07664382654917873,-8.39053
23,2550,0.07768643174953412,-8.39063
23,2600,0.07836220111225063,-8.387
23,2650,0.0774997573252767,-8.37623
23,2700,0.07803334445629373,-8.37816
23,2750,0.07772254956414543,-8.37665
23,2800,0.07861281632612165,-8.37381
23,2850,0.07736527213775245,-8.36745
23,2900,0.07775823046654429,-8.3684
23,2950,0.07799473073701382,-8.36789
23,3000,0.07682482713507828,-8.36714
23,3050,0.07818611871182392,-8.36163
23,3100,0.07704552103660595,-8.36119
23,3150,0.07781686143273495,-8.36082
23,3200,0.0773663246373463,-8.35996
23,3250,0.07706890295906785,-8.35521
23,3300,0.07717080396484106,-8.35684
23,3350,0.07719031950734377,-8.35585
23,3400,0.07680604016705529,-8.35545
23,3450,0.07721475833165509,-8.35172
23,3500,0.07839942967792844,-8.35281
23,3550,0.07760306201367503,-8.35074
23,3600,0.07560877497363437,-8.35214
23,3650,0.07609893098977143,-8.34978
23,3700,0.07712523632475346,-8.34928
23,3750,0.07802354281826294,-8.34967
23,3800,0.07753870996215059,-8.34868
23,3850,0.07588058120091598,-8.34803
23,3900,0.07842764503073725,-8.34615
23,3950,0.07726816869869813,-8.34577
23,4000,0.07491066030469237,-8.34802
23,4050,0.07714824640229712,-8.34423
23,4100,0.07704640850316842,-8.34484
23,4150,0.07826516161717456,-8.34518
23,4200,0.07786804718857357,-8.34407
23,4250,0.07656984648791083,-8.34337
23,4300,0.07740048155990106,-8.34408
23,4350,0.07482338823047628,-8.34346
23,4400,0.07730244896150347,-8.34306
23,4450,0.07482548327910724,-8.34351
23,4500,0.07684839054647546,-8.34133
23,4550,0.07752299037516044,-8.3423
23,4600,0.0762480671208325,-8.34099
23,4650,0.07391176226291726,-8.34115
23,4700,0.07618253353995522,-8.34134
23,4750,0.07514708873095463,-8.34079
23,4800,0.07585099169721946,-8.34146
23,4850,0.07747380502499004,-8.34092
23,4900,0.07588334393104629,-8.34067
23,4950,0.075417592440146,-8.34109
23,5000,0.07506694294517159,-8.34012
23,5050,0.0753145859371648,-8.33974
23,5100,0.07646969686632131,-8.34053
23,5150,0.07499727453421243,-8.3394
23,5200,0.07803395437325579,-8.33971
23,5250,0.07640965366070238,-8.33985
23,5300,0.0760476435752275,-8.34051
23,5350,0.07481206203755338,-8.34066
23,5400,0.07651401452249003,-8.34051
23,5450,0.07492441785494912,-8.33945
23,5500,0.0757979524558827,-8.33806
23,5550,0.0771467355584464,-8.33845
23,5600,0.07697011927173128,-8.33823
23,5650,0.07662496773746838,-8.33881
23,5700,0.07664322449950264,-8.33804
23,5750,0.0764794379269067,-8.33921
23,5800,0.07505839198340052,-8.33897
23,5850,0.0770538125034351,-8.33842
23,5900,0.07553294125280599,-8.33724
23,5950,0.07528692110127158,-8.33842
23,6000,0.07690222254532249,-8.33766
23,6050,0.07674356590024224,-8.3388
23,6100,0.07782468621560112,-8.33804
23,6150,0.07612627250140262,-8.33863
23,6200,0.0754085509590181,-8.33782
23,6250,0.07707175177513911,-8.33827
23,6300,0.07659824546534685,-8.33861
23,6350,0.07403199488818711,-8.33818
23,6400,0.07777838922548848,-8.33911
23,6450,0.07673714279194718,-8.33788
23,6500,0.07629803021367637,-8.33731
23,6550,0.07434968918194769,-8.33802
23,6600,0.0753805180351297,-8.33767
23,6650,0.07610373603840014,-8.3372
23,6700,0.07704083065931698,-8.33663
23,6750,0.0761093219860093,-8.33683
23,6800,0.07580175124631308,-8.33584
23,6850,0.07606671822677306,-8.33664
23,6900,0.07595376167682807,-8.33782
23,6950,0.07605856739034356,-8.33702
23,7000,0.07613824858369456,-8.33842
50,50,0.05663982892241451,-8.99224
50,100,0.05714836291297423,-8.86982
50,150,0.06000706225921444,-8.83462
50,200,0.0602260918066325,-8.81804
50,250,0.060299694810540164,-8.80954
50,300,0.06084800941496961,-8.80529
50,350,0.06154754542970253,-8.80505
50,400,0.06273152457162064,-8.74817
50,450,0.06386051896704893,-8.72333
50,500,0.06504776261592068,-8.72949
50,550,0.06654633149620226,-8.73263
50,600,0.065418241432753,-8.69258
50,650,0.06634435378349404,-8.66328
50,700,0.06513154998226368,-8.66743
50,750,0.06621173776870021,-8.67132
50,800,0.0672245600675853,-8.63237
50,850,0.06889304619407063,-8.60112
50,900,0.06887810301863904,-8.60368
50,950,0.06881316680624827,-8.60823
50,1000,0.07011451952735964,-8.57819
50,1050,0.07022071742891875,-8.54164
50,1100,0.07051697931325968,-8.54487
50,1150,0.07127831365237099,-8.54573
50,1200,0.0706441295665653,-8.52267
50,1250,0.07124248105589298,-8.48687
50,1300,0.07071004798428555,-8.49182
50,1350,0.07101434664928316,-8.49249
50,1400,0.07069976176924184,-8.47521
50,1450,0.07131725946426742,-8.44305
50,1500,0.07119822682024315,-8.44655
50,1550,0.07150861630267684,-8.44543
50,1600,0.07139023820643958,-8.43304
50,1650,0.07130118477350715,-8.40517
50,1700,0.07135237168257527,-8.40504
50,1750,0.07107851238346861,-8.40574
50,1800,0.07165956025173012,-8.39844
50,1850,0.07107706172746919,-8.37248
50,1900,0.07124710736208827,-8.37506
50,1950,0.07051714990446888,-8.37498
50,2000,0.07101275628121217,-8.36846
50,2050,0.07082697027921954,-8.34931
50,2100,0.0701679018820944,-8.34885
50,2150,0.0697554751456407,-8.34881
50,2200,0.07070641140366726,-8.344
50,2250,0.0707177263732016,-8.32796
50,2300,0.07048677231641264,-8.32887
50,2350,0.07052550135303835,-8.32812
50,2400,0.07128403335874328,-8.32424
50,2450,0.07108731407192154,-8.3144
50,2500,0.07143131719525894,-8.31297
50,2550,0.0722401057608987,-8.31468
50,2600,0.07160295749716551,-8.31113
50,2650,0.0711406357207927,-8.30441
50,2700,0.07172091515451631,-8.30236
50,2750,0.07189338573392792,-8.3049
50,2800,0.07007485446582754,-8.30236
50,2850,0.0707710962171444,-8.29657
50,2900,0.07169821888364966,-8.29496
50,2950,0.07239543507336206,-8.2941
50,3000,0.07109435546565618,-8.29436
50,3050,0.0712152064886662,-8.28693
50,3100,0.06972371816910544,-8.28815
50,3150,0.07143505604654539,-8.28823
50,3200,0.07061023695458876,-8.28709
50,3250,0.06985034060148362,-8.28265
50,3300,0.06990893808355904,-8.28291
50,3350,0.07049743556209846,-8.28109
50,3400,0.06992495165501342,-8.28174
50,3450,0.06987250844887678,-8.27819
50,3500,0.06914585851317423,-8.2777
50,3550,0.07035901693846498,-8.2787
50,3600,0.07013760710009134,-8.27861
50,3650,0.06919288814343039,-8.2757
50,3700,0.07052030898033447,-8.27543
50,3750,0.06998545975239702,-8.27657
50,3800,0.07017034791025673,-8.27427
50,3850,0.06946645581830747,-8.27307
50,3900,0.06884470966783271,-8.27335
50,3950,0.06942696984364188,-8.27194
50,4000,0.06855926537251966,-8.27115
50,4050,0.07064186000468299,-8.27086
50,4100,0.06925533761635667,-8.27135
50,4150,0.06892360500099083,-8.27053
50,4200,0.06931678859808464,-8.26911
50,4250,0.06968351669782004,-8.26974
50,4300,0.06995132291483859,-8.26702
50,4350,0.06966388939970063,-8.26704
50,4400,0.06832937982447958,-8.26606
50,4450,0.06880225742895496,-8.26611
50,4500,0.06919179468486598,-8.26541
50,4550,0.0699961591912103,-8.26621
50,4600,0.06977257481759082,-8.26589
50,4650,0.0692648671216555,-8.26525
50,4700,0.06977707234549911,-8.2659
50,4750,0.07003089282918883,-8.26481
50,4800,0.07104502780541092,-8.2655
50,4850,0.07008593601218813,-8.26371
50,4900,0.07024959558895807,-8.26457
50,4950,0.07103314132930957,-8.26353
50,5000,0.07104559662072418,-8.26354
50,5050,0.06972846117369627,-8.26192
50,5100,0.07109371270244068,-8.26032
50,5150,0.06950427247269327,-8.26167
50,5200,0.070988985557941,-8.26228
50,5250,0.06993774735731967,-8.26079
50,5300,0.07046094713511902,-8.25923
50,5350,0.07125887117154876,-8.25797
50,5400,0.07105702554535391,-8.26171
50,5450,0.07148488979468653,-8.25993
50,5500,0.06995008721973792,-8.25914
50,5550,0.0702269073296821,-8.25921
50,5600,0.06964563080389106,-8.26155
50,5650,0.07039899999460533,-8.25895
50,5700,0.06990590199485137,-8.25985
50,5750,0.07000824644797211,-8.25972
50,5800,0.07094120074167362,-8.25769
50,5850,0.0713076264306178,-8.25751
50,5900,0.07164574591798388,-8.25786
50,5950,0.07048645460927601,-8.25724
50,6000,0.07088664145274312,-8.25803
50,6050,0.07051664076261183,-8.25771
50,6100,0.07101990443674124,-8.25524
50,6150,0.07163501687575788,-8.25699
50,6200,0.07144469045718241,-8.25717
50,6250,0.07179292295812206,-8.25542
50,6300,0.07277760274802035,-8.25668
50,6350,0.07077898980684613,-8.256
50,6400,0.07089561429627003,-8.25668
50,6450,0.07055114608642822,-8.25619
50,6500,0.07156866439177692,-8.25581
50,6550,0.07163508614446859,-8.25393
50,6600,0.0720648315479779,-8.25476
50,6650,0.07122786841292637,-8.25313
50,6700,0.07084831677261727,-8.25426
50,6750,0.0707912838689036,-8.25428
50,6800,0.07056655025864848,-8.25451
50,6850,0.06928247469788029,-8.25307
50,6900,0.06998181938723214,-8.252
50,6950,0.07082821613090284,-8.25266
50,7000,0.07033483175509816,-8.25238
50,50,0.044773798719143394,-9.01163
50,100,0.05197116500355692,-8.87776
50,150,0.05194975889979769,-8.83736
50,200,0.05404095861256783,-8.81841
50,250,0.05665737301556411,-8.81302
50,300,0.05730731197237938,-8.80819
50,350,0.05725448045616413,-8.80877
50,400,0.05644600328553495,-8.75359
50,450,0.05943644473532499,-8.7354
50,500,0.059011265593819154,-8.73857
50,550,0.060754401839622725,-8.74182
50,600,0.06044594763752236,-8.69661
50,650,0.06392050974272209,-8.66697
50,700,0.06306039966303392,-8.67401
50,750,0.062439900693054884,-8.67998
50,800,0.0632183530022868,-8.64104
50,850,0.06501358701448648,-8.60932
50,900,0.06605849615708727,-8.61531
50,950,0.0656945052661707,-8.61714
50,1000,0.06601015097164135,-8.5851
50,1050,0.06763886779555453,-8.55084
50,1100,0.06749096534888034,-8.55453
50,1150,0.06884043238745827,-8.55882
50,1200,0.06903939153878172,-8.53431
50,1250,0.07184949323582285,-8.50166
50,1300,0.07165678310317045,-8.49932
50,1350,0.07110226418033506,-8.5032
50,1400,0.07124433440534778,-8.48431
50,1450,0.07191024531038348,-8.45131
50,1500,0.07309098837134173,-8.45261
50,1550,0.07241913759998217,-8.45426
50,1600,0.07204458867849135,-8.44289
50,1650,0.07234858307776625,-8.41363
50,1700,0.07260444446185627,-8.41302
50,1750,0.0722157062600588,-8.41664
50,1800,0.07239711022050485,-8.40655
50,1850,0.07223047109561298,-8.38117
50,1900,0.07288679015827298,-8.38177
50,1950,0.07284745435067023,-8.38319
50,2000,0.07196656424542824,-8.37699
50,2050,0.07228883728938296,-8.35756
50,2100,0.07254382018763109,-8.35971
50,2150,0.07271970902814667,-8.36018
50,2200,0.07365042631146904,-8.3561
50,2250,0.07320118030153963,-8.34031
50,2300,0.07222919441167136,-8.33969
50,2350,0.07303087769173289,-8.34102
50,2400,0.07339550379265292,-8.3382
50,2450,0.07265084452552813,-8.32789
50,2500,0.07430049594678755,-8.32647
50,2550,0.07256351085819222,-8.32601
50,2600,0.0740557367684316,-8.32447
50,2650,0.0729288991218026,-8.31573
50,2700,0.07293997901793998,-8.31364
50,2750,0.07264526959402015,-8.31353
50,2800,0.07320424524088352,-8.31305
50,2850,0.07297740227734564,-8.30682
50,2900,0.07316057464471208,-8.30541
50,2950,0.07194282714000363,-8.30561
50,3000,0.0715132202831516,-8.30402
50,3050,0.07149436524236004,-8.29885
50,3100,0.07091368052071131,-8.29776
50,3150,0.07099923546516672,-8.29826
50,3200,0.07135730856544367,-8.29776
50,3250,0.07185357489149202,-8.29356
50,3300,0.07009448784324677,-8.29455
50,3350,0.07149129130623506,-8.29353
50,3400,0.071300154839263,-8.29233
50,3450,0.07023410001300726,-8.289
50,3500,0.07061129960083967,-8.28835
50,3550,0.07094633002929002,-8.28893
50,3600,0.07081605551607661,-8.28958
50,3650,0.06992501451596186,-8.2856
50,3700,0.06975244580217559,-8.28531
50,3750,0.06991008822768723,-8.28494
50,3800,0.06970858177240394,-8.28543
50,3850,0.07018765764289796,-8.28398
50,3900,0.07060262404018891,-8.2833
50,3950,0.0698793642588131,-8.28407
50,4000,0.07044222419355861,-8.28296
50,4050,0.07041643874415959,-8.28167
50,4100,0.07139813576775897,-8.28104
50,4150,0.07101001265712893,-8.27968
50,4200,0.0697533160827017,-8.27988
50,4250,0.06998084832621912,-8.27854
50,4300,0.07010967424695551,-8.27863
50,4350,0.06911227638127986,-8.27761
50,4400,0.06940812608834548,-8.27859
50,4450,0.07058489523580556,-8.27679
50,4500,0.06998378742730603,-8.27645
50,4550,0.07065811326472127,-8.27648
50,4600,0.07010645460278243,-8.2757
50,4650,0.07006788425301963,-8.27549
50,4700,0.06964880124970062,-8.27577
50,4750,0.06978076234586991,-8.27413
50,4800,0.07114956099951636,-8.27475
50,4850,0.07021825881472538,-8.27463
50,4900,0.0698621385937331,-8.2737
50,4950,0.06976336544774464,-8.27381
50,5000,0.06971198235242507,-8.27233
50,5050,0.07033913368455769,-8.27207
50,5100,0.069934849699194,-8.27171
50,5150,0.07050234741326639,-8.27107
50,5200,0.07043355837441422,-8.27309
50,5250,0.0705960381600223,-8.27009
50,5300,0.07101719158561294,-8.26975
50,5350,0.07039608009622084,-8.26964
50,5400,0.07188581366763984,-8.26806
50,5450,0.07091265884321328,-8.26834
50,5500,0.07149428977593203,-8.26794
50,5550,0.06932963223883734,-8.26875
50,5600,0.07087493958365185,-8.26643
50,5650,0.07101797366234786,-8.26645
50,5700,0.07057268233447639,-8.26662
50,5750,0.07038822565001558,-8.26638
50,5800,0.07136721134720861,-8.26587
50,5850,0.06934814571565698,-8.26626
50,5900,0.07030451172250018,-8.26463
50,5950,0.07053743629943919,-8.26427
50,6000,0.07254391991352468,-8.26419
50,6050,0.07095289604294586,-8.26469
50,6100,0.07088751395329553,-8.26399
50,6150,0.07123265138541458,-8.26365
50,6200,0.0708202544755788,-8.2648
50,6250,0.06985377866631073,-8.26334
50,6300,0.07051885398337376,-8.26224
50,6350,0.07001387474876461,-8.26367
50,6400,0.07022818444944508,-8.26357
50,6450,0.06992776548720654,-8.26304
50,6500,0.0704745420814691,-8.26323
50,6550,0.07029104629703427,-8.26452
50,6600,0.07017283550070845,-8.26271
50,6650,0.06928234689209484,-8.26305
50,6700,0.06902842184210548,-8.26294
50,6750,0.07095534554812266,-8.26322
50,6800,0.06899734645299063,-8.26314
50,6850,0.06965982138739091,-8.26261
50,6900,0.06976289778437772,-8.26229
50,6950,0.07002606716411777,-8.26272
50,7000,0.06937484862878242,-8.26241
50,50,0.05075471997559039,-9.01154
50,100,0.0593917355389013,-8.8825
50,150,0.060760606975553515,-8.84494
50,200,0.06325351901989484,-8.83052
50,250,0.06445058905910209,-8.82055
50,300,0.06255295868081394,-8.8184
50,350,0.06144624002147527,-8.81687
50,400,0.062555191232472,-8.7634
50,450,0.06524623300114492,-8.74009
50,500,0.06397418640603542,-8.74342
50,550,0.06484868574006179,-8.744
50,600,0.06469712491963271,-8.69929
50,650,0.06815079790717456,-8.67086
50,700,0.06721760967956947,-8.67353
50,750,0.06880162232680975,-8.67812
50,800,0.06912661805834758,-8.63985
50,850,0.06897181880881764,-8.60887
50,900,0.0697795575021399,-8.61396
50,950,0.07167490473557207,-8.61445
50,1000,0.07115462927837714,-8.58308
50,1050,0.07217489950045454,-8.54831
50,1100,0.07376178528380925,-8.55136
50,1150,0.0726345957504862,-8.55444
50,1200,0.07261584952964587,-8.52871
50,1250,0.0735761472112633,-8.49489
50,1300,0.07402316888219995,-8.49706
50,1350,0.07454130737081092,-8.49887
50,1400,0.07450569116615097,-8.48096
50,1450,0.07619353901117454,-8.44824
50,1500,0.07572673526709092,-8.44754
50,1550,0.0768410218553087,-8.44869
50,1600,0.0773778427302921,-8.43576
50,1650,0.07533548781957126,-8.40739
50,1700,0.07535784110020555,-8.40835
50,1750,0.07630582568293148,-8.40977
50,1800,0.07720148574392054,-8.40146
50,1850,0.0763509030146434,-8.37483
50,1900,0.07510179083549515,-8.37603
50,1950,0.07750120712867176,-8.37595
50,2000,0.07740958216608904,-8.37328
50,2050,0.07586976422294456,-8.3534
50,2100,0.07755046588858065,-8.35357
50,2150,0.07611769654057185,-8.35406
50,2200,0.07714728984061077,-8.34992
50,2250,0.07652937086379456,-8.3336
50,2300,0.07672965293563522,-8.33675
50,2350,0.07537086204354954,-8.33513
50,2400,0.07574987075964075,-8.3337
50,2450,0.07603712909941307,-8.32123
50,2500,0.0750175840580125,-8.32178
50,2550,0.07406719167287609,-8.31949
50,2600,0.07614169214068164,-8.319
50,2650,0.07644135599345062,-8.30979
50,2700,0.07634735582027742,-8.30821
50,2750,0.07577940385747925,-8.30711
50,2800,0.07513373817289191,-8.30589
50,2850,0.07510541079308988,-8.29834
50,2900,0.07350919860471285,-8.29852
50,2950,0.07439005834672581,-8.29606
50,3000,0.07559229789944649,-8.29655
50,3050,0.07538164003043263,-8.28939
50,3100,0.07503020249326599,-8.28927
50,3150,0.07540543098740068,-8.28848
50,3200,0.07462975619174661,-8.28743
50,3250,0.07507993512445296,-8.28298
50,3300,0.0747381634672573,-8.28228
50,3350,0.07572100089542015,-8.28026
50,3400,0.07512146133176958,-8.28132
50,3450,0.07468045085091804,-8.27811
50,3500,0.07632463310543647,-8.27655
50,3550,0.0770344756044755,-8.27666
50,3600,0.07532529411503934,-8.27544
50,3650,0.07613729270288347,-8.27352
50,3700,0.07458061389933407,-8.27228
50,3750,0.07481713008548584,-8.27293
50,3800,0.07607160033214729,-8.27064
50,3850,0.07634412545347151,-8.26966
50,3900,0.07588953246717439,-8.27005
50,3950,0.07633700806793865,-8.26924
50,4000,0.07601505724444384,-8.26863
50,4050,0.07520667386130578,-8.26619
50,4100,0.07494156802712795,-8.26744
50,4150,0.07499473736691734,-8.26572
50,4200,0.07671699489892445,-8.26734
50,4250,0.07620749255552749,-8.26528
50,4300,0.0757165642157915,-8.26469
50,4350,0.07563538302829151,-8.26429
50,4400,0.07576208724682007,-8.26499
50,4450,0.07634223507228402,-8.26331
50,4500,0.0775329457810976,-8.26379
50,4550,0.07632447562617603,-8.26395
50,4600,0.07543601832699481,-8.26299
50,4650,0.07484636913315137,-8.26387
50,4700,0.07605503889192067,-8.26416
50,4750,0.07495436219617038,-8.26281
50,4800,0.07670731210192472,-8.26336
50,4850,0.07582695154151131,-8.26257
50,4900,0.075878658253548,-8.26204
50,4950,0.07567787794338987,-8.26168
50,5000,0.07656325985384425,-8.2615
50,5050,0.07589060478312369,-8.26174
50,5100,0.07520616196681497,-8.26191
50,5150,0.07535372075553373,-8.26202
50,5200,0.07642493685539783,-8.26204
50,5250,0.074219698654543,-8.26089
50,5300,0.0753922030774493,-8.26092
50,5350,0.07476735992595944,-8.26233
50,5400,0.07430190735050868,-8.26147
50,5450,0.07410326805845668,-8.25999
50,5500,0.07478431930415275,-8.26154
50,5550,0.07486897322340973,-8.2614
50,5600,0.07499485219872645,-8.26078
50,5650,0.07524587229901089,-8.2613
50,5700,0.07460633918996434,-8.26176
50,5750,0.0753582567345186,-8.26117
50,5800,0.07549709565363157,-8.26027
50,5850,0.07537433704051824,-8.26233
50,5900,0.07635302486129533,-8.26049
50,5950,0.07615470659767345,-8.25913
50,6000,0.07542401783296378,-8.25925
50,6050,0.0757423543533428,-8.25916
50,6100,0.07676137941846958,-8.25961
50,6150,0.07591426461743266,-8.25917
50,6200,0.07662479428999697,-8.25844
50,6250,0.07600964111615388,-8.26026
50,6300,0.0764082812962933,-8.25959
50,6350,0.07547375385670736,-8.25984
50,6400,0.0758831571148666,-8.26002
50,6450,0.07609932081021226,-8.25937
50,6500,0.07630646895019552,-8.25878
50,6550,0.07655951628713531,-8.25836
50,6600,0.07623649546298926,-8.25971
50,6650,0.0753904505579116,-8.2592
50,6700,0.07636098033828062,-8.26017
50,6750,0.0763573563302877,-8.25814
50,6800,0.07625746970053032,-8.25903
50,6850,0.076021308959277,-8.25922
50,6900,0.0763664756949081,-8.25995
50,6950,0.0754290199623435,-8.25902
50,7000,0.07610087717516024,-8.2595
60,50,0.05754077004733446,-8.99035
60,100,0.06334267073659616,-8.8642
60,150,0.06645634325346361,-8.83229
60,200,0.06699865314537587,-8.81468
60,250,0.06892736258487366,-8.80638
60,300,0.06914319535450879,-8.80414
60,350,0.07042761816681432,-8.80641
60,400,0.06985657309752344,-8.74831
